type,price,qty,status,operation,balance,orderId,orderLinkId,profit_loss,prediction
buy,0.0,5.0,ok,464,1.76047806 ETH,1708999033965773312,1708999033965773313,0.0,0.31092376
buy,0.0053908355795329,5.0,ok,465,1.76187694 ETH,1708999037900030464,1708999037900030465,0.0053908355795329,0.3120717
buy,0.0053908355795329,5.0,ok,466,1.76327582 ETH,1708999041909785088,1708999041909785089,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,467,1.76467470 ETH,1708999045927928320,1708999045927928321,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,468,1.76607358 ETH,1708999049853796864,1708999049853796865,0.0,0.3120717
buy,0.1590296495957091,5.0,ok,469,1.76747246 ETH,1708999053821608448,1708999053821608449,0.15363881401617618,0.34339187
buy,0.307277628032466,5.0,ok,470,1.76887134 ETH,1708999057839751680,1708999057839751681,0.1482479784367569,0.36920345
buy,0.1590296495957091,5.0,ok,471,1.77027022 ETH,1708999061857894912,1708999061857894913,-0.1482479784367569,0.34339187
buy,0.1590296495957091,5.0,ok,472,1.77166910 ETH,1708999065817317888,1708999065825706496,0.0,0.34339187
buy,0.3045822102426427,5.0,ok,473,1.77306798 ETH,1708999069776740864,1708999069776740865,0.14555256064693362,0.3687817
sell,0.3962264150944747,0.001,ok,474,1.77206798 ETH,1708999073761329664,1708999073761329665,0.091644204851832,0.38212785
buy,0.3045822102426427,5.0,ok,475,1.77346686 ETH,1708999077729141248,1708999077729141249,0.0,0.3687817
buy,0.3045822102426427,5.0,ok,476,1.77486574 ETH,1708999081696952832,1708999081696952833,0.0,0.3687817
buy,0.307277628032466,5.0,ok,477,1.77626462 ETH,1708999085656375808,1708999085656375809,0.0026954177898232956,0.36920345
buy,0.3045822102426427,5.0,ok,478,1.77766350 ETH,1708999089590632960,1708999089590632961,-0.0026954177898232956,0.3687817
buy,0.307277628032466,5.0,ok,479,1.77906238 ETH,1708999093575221760,1708999093575221761,0.0026954177898232956,0.36920345
buy,0.307277628032466,5.0,ok,480,1.78046126 ETH,1708999097509478912,1708999097509478913,0.0,0.36920345
sell,0.5229110512129864,0.001,ok,481,1.77946126 ETH,1708999101502456320,1708999101502456321,0.21563342318052042,0.3974278
sell,0.5202156334232768,0.001,ok,482,1.77846126 ETH,1708999105419936256,1708999105419936257,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,483,1.77746126 ETH,1708999109396136448,1708999109396136449,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,484,1.77646126 ETH,1708999113389113856,1708999113389113857,0.21293800539081081,0.39713675
sell,0.956873315363964,0.001,ok,485,1.77546126 ETH,1708999117340148224,1708999117340148225,0.6495956873314981,0.43046314
sell,0.962264150943497,0.001,ok,486,1.77446126 ETH,1708999121341514240,1708999121341514241,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,487,1.77346126 ETH,1708999125317714432,1708999125317714433,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,488,1.77246126 ETH,1708999129251971584,1708999129251971585,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,489,1.77146126 ETH,1708999133228171776,1708999133228171777,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,490,1.77046126 ETH,1708999137154040320,1708999137154040321,0.654986522911031,0.43074632
sell,0.9973045822102904,0.001,ok,491,1.76946126 ETH,1708999141172183552,1708999141172183553,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,492,1.76846126 ETH,1708999145106440704,1708999145106440705,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,493,1.76746126 ETH,1708999149040697856,1708999149040697857,0.6900269541778243,0.4325335
sell,1.0,0.001,ok,494,1.76646126 ETH,1708999153109172736,1708999153109172737,0.692722371967534,0.43266726
sell,1.0,0.001,ok,495,1.76546126 ETH,1708999157320253952,1708999157320253953,0.692722371967534,0.43266726
sell,0.983827493261515,0.001,ok,496,1.76446126 ETH,1708999161254511104,1708999161254511105,0.6765498652290489,0.43185687
sell,0.9865229110513384,0.001,ok,497,1.76346126 ETH,1708999165205545472,1708999165205545473,0.6792452830188724,0.4319933
sell,0.6981132075471805,0.001,ok,498,1.76246126 ETH,1708999169131414016,1708999169131414017,0.39083557951471454,0.41367662
sell,0.9865229110513384,0.001,ok,499,1.76146126 ETH,1708999173099225600,1708999173099225601,0.6792452830188724,0.4319933
sell,0.9865229110513384,0.001,ok,500,1.76046126 ETH,1708999177075425792,1708999177075425793,0.6792452830188724,0.4319933
